state,district,month,total_enrol,total_demo_updates,total_bio_updates,total_updates,service_ratio
Uttar Pradesh,Sultanpur,2025-08,297.0,2954.0,1567.0,4521.0,15.171140939597317
Uttar Pradesh,Sultanpur,2025-09,324.0,1451.0,1938.0,3389.0,10.427692307692308
Uttar Pradesh,Sultanpur,2025-10,347.0,1827.0,1758.0,3585.0,10.301724137931034
Uttar Pradesh,Sultanpur,2025-11,251.0,2192.0,2007.0,4199.0,16.66269841269841
Uttar Pradesh,Sultanpur,2025-12,254.0,2737.0,2013.0,4750.0,18.62745098039216
Uttar Pradesh,Sultanpur,NaT,5666.0,26778.0,22562.0,49340.0,8.706546673725075
Uttar Pradesh,Unnao,2025-01,8165.0,34346.0,93084.0,127430.0,15.604947342640216
Uttar Pradesh,Unnao,2025-02,525.0,2349.0,2749.0,5098.0,9.692015209125476
Uttar Pradesh,Unnao,2025-03,272.0,2163.0,2540.0,4703.0,17.227106227106226
Uttar Pradesh,Unnao,2025-04,170.0,2982.0,1698.0,4680.0,27.36842105263158
Uttar Pradesh,Unnao,2025-05,418.0,1888.0,1272.0,3160.0,7.541766109785203
Uttar Pradesh,Unnao,2025-06,267.0,2346.0,2004.0,4350.0,16.23134328358209
Uttar Pradesh,Unnao,2025-07,171.0,1861.0,1240.0,3101.0,18.02906976744186
Uttar Pradesh,Unnao,2025-08,324.0,3719.0,1551.0,5270.0,16.215384615384615
Uttar Pradesh,Unnao,2025-09,474.0,1634.0,2092.0,3726.0,7.844210526315789
Uttar Pradesh,Unnao,2025-10,423.0,3353.0,1748.0,5101.0,12.03066037735849
Uttar Pradesh,Unnao,2025-11,316.0,3078.0,2183.0,5261.0,16.59621451104101
Uttar Pradesh,Unnao,2025-12,288.0,3725.0,2317.0,6042.0,20.906574394463668
Uttar Pradesh,Unnao,NaT,7147.0,35305.0,28868.0,64173.0,8.977756015668719
Uttar Pradesh,Varanasi,2025-01,10658.0,32864.0,110102.0,142966.0,13.41270288019514
Uttar Pradesh,Varanasi,2025-02,495.0,4560.0,4001.0,8561.0,17.260080645161292
Uttar Pradesh,Varanasi,2025-03,385.0,3612.0,3571.0,7183.0,18.60880829015544
Uttar Pradesh,Varanasi,2025-04,218.0,3873.0,2579.0,6452.0,29.461187214611872
Uttar Pradesh,Varanasi,2025-05,233.0,2321.0,1714.0,4035.0,17.243589743589745
Uttar Pradesh,Varanasi,2025-06,307.0,3213.0,2938.0,6151.0,19.97077922077922
Uttar Pradesh,Varanasi,2025-07,157.0,1878.0,1488.0,3366.0,21.303797468354432
Uttar Pradesh,Varanasi,2025-08,459.0,4580.0,2282.0,6862.0,14.917391304347824
Uttar Pradesh,Varanasi,2025-09,452.0,1968.0,3131.0,5099.0,11.2560706401766
Uttar Pradesh,Varanasi,2025-10,473.0,3276.0,2990.0,6266.0,13.219409282700422
Uttar Pradesh,Varanasi,2025-11,404.0,3253.0,3312.0,6565.0,16.209876543209877
Uttar Pradesh,Varanasi,2025-12,367.0,4452.0,3301.0,7753.0,21.067934782608692
Uttar Pradesh,Varanasi,NaT,8531.0,46996.0,36756.0,83752.0,9.816221284575716
Uttarakhand,Almora,2025-01,13.0,3323.0,16601.0,19924.0,1423.142857142857
Uttarakhand,Almora,2025-02,40.0,350.0,686.0,1036.0,25.26829268292683
Uttarakhand,Almora,2025-03,34.0,271.0,591.0,862.0,24.62857142857143
Uttarakhand,Almora,2025-04,20.0,312.0,622.0,934.0,44.47619047619048
Uttarakhand,Almora,2025-05,22.0,202.0,358.0,560.0,24.347826086956523
Uttarakhand,Almora,2025-06,41.0,362.0,558.0,920.0,21.904761904761905
Uttarakhand,Almora,2025-07,17.0,198.0,327.0,525.0,29.166666666666668
Uttarakhand,Almora,2025-08,53.0,433.0,583.0,1016.0,18.814814814814813
Uttarakhand,Almora,2025-09,54.0,234.0,713.0,947.0,17.21818181818182
Uttarakhand,Almora,2025-10,57.0,403.0,724.0,1127.0,19.43103448275862
Uttarakhand,Almora,2025-11,33.0,362.0,653.0,1015.0,29.852941176470587
Uttarakhand,Almora,2025-12,25.0,461.0,782.0,1243.0,47.80769230769231
Uttarakhand,Almora,NaT,935.0,5077.0,8277.0,13354.0,14.267094017094015
Uttarakhand,Bageshwar,2025-01,8.0,1952.0,13130.0,15082.0,1675.7777777777778
Uttarakhand,Bageshwar,2025-02,19.0,119.0,415.0,534.0,26.7
Uttarakhand,Bageshwar,2025-03,21.0,121.0,390.0,511.0,23.227272727272727
Uttarakhand,Bageshwar,2025-04,15.0,188.0,290.0,478.0,29.875
Uttarakhand,Bageshwar,2025-05,21.0,107.0,236.0,343.0,15.590909090909092
Uttarakhand,Bageshwar,2025-06,13.0,85.0,316.0,401.0,28.642857142857142
Uttarakhand,Bageshwar,2025-07,6.0,61.0,194.0,255.0,36.42857142857143
Uttarakhand,Bageshwar,2025-08,22.0,173.0,314.0,487.0,21.17391304347826
Uttarakhand,Bageshwar,2025-09,33.0,85.0,391.0,476.0,14.0
Uttarakhand,Bageshwar,2025-10,27.0,188.0,314.0,502.0,17.928571428571427
Uttarakhand,Bageshwar,2025-11,23.0,132.0,362.0,494.0,20.58333333333333
Uttarakhand,Bageshwar,2025-12,12.0,162.0,369.0,531.0,40.84615384615385
Uttarakhand,Bageshwar,NaT,503.0,2100.0,4236.0,6336.0,12.571428571428571
Uttarakhand,Chamoli,2025-01,18.0,3066.0,16157.0,19223.0,1011.7368421052632
Uttarakhand,Chamoli,2025-02,20.0,216.0,478.0,694.0,33.04761904761905
Uttarakhand,Chamoli,2025-03,24.0,233.0,486.0,719.0,28.76
Uttarakhand,Chamoli,2025-04,14.0,275.0,397.0,672.0,44.8
Uttarakhand,Chamoli,2025-05,23.0,118.0,337.0,455.0,18.95833333333333
Uttarakhand,Chamoli,2025-06,26.0,191.0,414.0,605.0,22.40740740740741
Uttarakhand,Chamoli,2025-07,7.0,83.0,284.0,367.0,45.875
Uttarakhand,Chamoli,2025-08,28.0,283.0,410.0,693.0,23.89655172413793
Uttarakhand,Chamoli,2025-09,36.0,174.0,584.0,758.0,20.486486486486488
Uttarakhand,Chamoli,2025-10,47.0,259.0,512.0,771.0,16.0625
Uttarakhand,Chamoli,2025-11,37.0,228.0,538.0,766.0,20.157894736842103
Uttarakhand,Chamoli,2025-12,35.0,340.0,655.0,995.0,27.63888888888889
Uttarakhand,Chamoli,NaT,730.0,3075.0,6456.0,9531.0,13.038303693570452
Uttarakhand,Champawat,2025-01,14.0,4375.0,11978.0,16353.0,1090.2
Uttarakhand,Champawat,2025-02,31.0,167.0,476.0,643.0,20.09375
Uttarakhand,Champawat,2025-03,24.0,222.0,497.0,719.0,28.76
Uttarakhand,Champawat,2025-04,17.0,230.0,345.0,575.0,31.944444444444443
Uttarakhand,Champawat,2025-05,6.0,122.0,186.0,308.0,44.0
Uttarakhand,Champawat,2025-06,29.0,250.0,379.0,629.0,20.966666666666665
Uttarakhand,Champawat,2025-07,8.0,167.0,212.0,379.0,42.11111111111112
Uttarakhand,Champawat,2025-08,41.0,300.0,427.0,727.0,17.30952380952381
Uttarakhand,Champawat,2025-09,31.0,189.0,571.0,760.0,23.75
Uttarakhand,Champawat,2025-10,45.0,254.0,508.0,762.0,16.565217391304348
Uttarakhand,Champawat,2025-11,28.0,265.0,584.0,849.0,29.27586206896552
Uttarakhand,Champawat,2025-12,14.0,320.0,561.0,881.0,58.73333333333333
Uttarakhand,Champawat,NaT,562.0,3471.0,5967.0,9438.0,16.763765541740675
Uttarakhand,Dehradun,2025-01,3327.0,34096.0,66963.0,101059.0,30.366286057692307
Uttarakhand,Dehradun,2025-02,222.0,1225.0,3158.0,4383.0,19.654708520179373
Uttarakhand,Dehradun,2025-03,162.0,1129.0,3024.0,4153.0,25.478527607361965
Uttarakhand,Dehradun,2025-04,88.0,1390.0,2101.0,3491.0,39.2247191011236
Uttarakhand,Dehradun,2025-05,168.0,1078.0,1763.0,2841.0,16.810650887573964
Uttarakhand,Dehradun,2025-06,171.0,1139.0,2672.0,3811.0,22.156976744186046
Uttarakhand,Dehradun,2025-07,92.0,886.0,1443.0,2329.0,25.04301075268817
Uttarakhand,Dehradun,2025-08,219.0,1575.0,1864.0,3439.0,15.63181818181818
Uttarakhand,Dehradun,2025-09,179.0,998.0,2850.0,3848.0,21.377777777777776
Uttarakhand,Dehradun,2025-10,212.0,1172.0,2535.0,3707.0,17.4037558685446
Uttarakhand,Dehradun,2025-11,154.0,1213.0,2496.0,3709.0,23.92903225806452
Uttarakhand,Dehradun,2025-12,160.0,1446.0,3110.0,4556.0,28.29813664596273
Uttarakhand,Dehradun,NaT,4211.0,17557.0,32362.0,49919.0,11.851614434947768
Uttarakhand,Garhwal,2025-01,2.0,8.0,6.0,14.0,4.666666666666667
Uttarakhand,Garhwal,2025-02,1.0,14.0,16.0,30.0,15.0
Uttarakhand,Garhwal,2025-03,0.0,13.0,14.0,27.0,27.0
Uttarakhand,Garhwal,2025-04,1.0,6.0,10.0,16.0,8.0
Uttarakhand,Garhwal,2025-05,1.0,11.0,6.0,17.0,8.5
Uttarakhand,Garhwal,2025-06,0.0,9.0,11.0,20.0,20.0
Uttarakhand,Garhwal,2025-07,0.0,1.0,6.0,7.0,7.0
Uttarakhand,Garhwal,2025-08,2.0,7.0,3.0,10.0,3.333333333333333
Uttarakhand,Garhwal,2025-09,2.0,13.0,21.0,34.0,11.333333333333334
Uttarakhand,Garhwal,2025-10,1.0,9.0,6.0,15.0,7.5
Uttarakhand,Garhwal,2025-11,2.0,17.0,8.0,25.0,8.333333333333334
Uttarakhand,Garhwal,2025-12,2.0,19.0,25.0,44.0,14.666666666666666
Uttarakhand,Garhwal,NaT,38.0,176.0,184.0,360.0,9.23076923076923
Uttarakhand,Hardwar,2025-01,0.0,27.0,38.0,65.0,65.0
Uttarakhand,Hardwar,2025-02,3.0,38.0,51.0,89.0,22.25
Uttarakhand,Hardwar,2025-03,4.0,24.0,45.0,69.0,13.8
Uttarakhand,Hardwar,2025-04,0.0,33.0,33.0,66.0,66.0
Uttarakhand,Hardwar,2025-05,6.0,26.0,30.0,56.0,8.0
Uttarakhand,Hardwar,2025-06,5.0,23.0,22.0,45.0,7.5
Uttarakhand,Hardwar,2025-07,3.0,18.0,24.0,42.0,10.5
Uttarakhand,Hardwar,2025-08,3.0,45.0,26.0,71.0,17.75
Uttarakhand,Hardwar,2025-09,2.0,39.0,33.0,72.0,24.0
Uttarakhand,Hardwar,2025-10,11.0,46.0,46.0,92.0,7.666666666666667
Uttarakhand,Hardwar,2025-11,2.0,23.0,36.0,59.0,19.666666666666668
Uttarakhand,Hardwar,2025-12,6.0,70.0,34.0,104.0,14.857142857142858
Uttarakhand,Hardwar,NaT,98.0,526.0,427.0,953.0,9.626262626262626
Uttarakhand,Haridwar,2025-01,780.0,18280.0,55680.0,73960.0,94.69910371318822
Uttarakhand,Haridwar,2025-02,113.0,1573.0,4164.0,5737.0,50.32456140350877
Uttarakhand,Haridwar,2025-03,138.0,1077.0,3582.0,4659.0,33.51798561151079
Uttarakhand,Haridwar,2025-04,65.0,1304.0,2870.0,4174.0,63.24242424242424
Uttarakhand,Haridwar,2025-05,128.0,1235.0,2199.0,3434.0,26.62015503875969
Uttarakhand,Haridwar,2025-06,115.0,1081.0,3145.0,4226.0,36.43103448275862
Uttarakhand,Haridwar,2025-07,64.0,980.0,2439.0,3419.0,52.6
Uttarakhand,Haridwar,2025-08,160.0,1808.0,2567.0,4375.0,27.17391304347826
Uttarakhand,Haridwar,2025-09,172.0,978.0,3728.0,4706.0,27.202312138728324
Uttarakhand,Haridwar,2025-10,190.0,1528.0,3385.0,4913.0,25.72251308900524
Uttarakhand,Haridwar,2025-11,140.0,1507.0,3367.0,4874.0,34.56737588652482
Uttarakhand,Haridwar,2025-12,130.0,1885.0,3831.0,5716.0,43.63358778625954
Uttarakhand,Haridwar,NaT,3682.0,18949.0,38003.0,56952.0,15.4634808579962
Uttarakhand,Nainital,2025-01,636.0,16626.0,32668.0,49294.0,77.38461538461539
Uttarakhand,Nainital,2025-02,82.0,662.0,1936.0,2598.0,31.301204819277107
Uttarakhand,Nainital,2025-03,82.0,532.0,1882.0,2414.0,29.08433734939759
Uttarakhand,Nainital,2025-04,61.0,596.0,1493.0,2089.0,33.693548387096776
Uttarakhand,Nainital,2025-05,53.0,478.0,976.0,1454.0,26.925925925925927
Uttarakhand,Nainital,2025-06,78.0,662.0,1111.0,1773.0,22.443037974683545
Uttarakhand,Nainital,2025-07,47.0,444.0,912.0,1356.0,28.25
Uttarakhand,Nainital,2025-08,108.0,937.0,1398.0,2335.0,21.42201834862385
Uttarakhand,Nainital,2025-09,122.0,736.0,1781.0,2517.0,20.463414634146343
Uttarakhand,Nainital,2025-10,130.0,630.0,1522.0,2152.0,16.427480916030536
Uttarakhand,Nainital,2025-11,97.0,617.0,1813.0,2430.0,24.79591836734694
Uttarakhand,Nainital,2025-12,76.0,775.0,1726.0,2501.0,32.48051948051948
Uttarakhand,Nainital,NaT,2275.0,9266.0,18007.0,27273.0,11.982864674868187
Uttarakhand,Pauri Garhwal,2025-01,37.0,5735.0,19491.0,25226.0,663.8421052631579
Uttarakhand,Pauri Garhwal,2025-02,43.0,368.0,1060.0,1428.0,32.45454545454545
Uttarakhand,Pauri Garhwal,2025-03,45.0,366.0,1022.0,1388.0,30.17391304347826
Uttarakhand,Pauri Garhwal,2025-04,30.0,386.0,627.0,1013.0,32.67741935483871
Uttarakhand,Pauri Garhwal,2025-05,19.0,271.0,523.0,794.0,39.7
Uttarakhand,Pauri Garhwal,2025-06,51.0,453.0,894.0,1347.0,25.903846153846157
Uttarakhand,Pauri Garhwal,2025-07,22.0,230.0,399.0,629.0,27.347826086956523
Uttarakhand,Pauri Garhwal,2025-08,63.0,606.0,756.0,1362.0,21.28125
Uttarakhand,Pauri Garhwal,2025-09,43.0,330.0,926.0,1256.0,28.545454545454547
Uttarakhand,Pauri Garhwal,2025-10,60.0,490.0,894.0,1384.0,22.688524590163933
Uttarakhand,Pauri Garhwal,2025-11,64.0,518.0,1040.0,1558.0,23.96923076923077
Uttarakhand,Pauri Garhwal,2025-12,56.0,674.0,1235.0,1909.0,33.49122807017544
Uttarakhand,Pauri Garhwal,NaT,1276.0,5783.0,13505.0,19288.0,15.10415035238841
Uttarakhand,Pithoragarh,2025-01,18.0,3272.0,16498.0,19770.0,1040.5263157894738
Uttarakhand,Pithoragarh,2025-02,24.0,259.0,629.0,888.0,35.52
Uttarakhand,Pithoragarh,2025-03,38.0,242.0,555.0,797.0,20.435897435897434
Uttarakhand,Pithoragarh,2025-04,22.0,336.0,436.0,772.0,33.56521739130435
Uttarakhand,Pithoragarh,2025-05,19.0,268.0,325.0,593.0,29.65
Uttarakhand,Pithoragarh,2025-06,18.0,299.0,483.0,782.0,41.1578947368421
Uttarakhand,Pithoragarh,2025-07,12.0,189.0,286.0,475.0,36.53846153846154
Uttarakhand,Pithoragarh,2025-08,50.0,452.0,507.0,959.0,18.80392156862745
Uttarakhand,Pithoragarh,2025-09,47.0,277.0,662.0,939.0,19.5625
Uttarakhand,Pithoragarh,2025-10,54.0,449.0,614.0,1063.0,19.327272727272728
Uttarakhand,Pithoragarh,2025-11,47.0,366.0,609.0,975.0,20.3125
Uttarakhand,Pithoragarh,2025-12,17.0,458.0,715.0,1173.0,65.16666666666667
Uttarakhand,Pithoragarh,NaT,838.0,4303.0,7075.0,11378.0,13.561382598331347
Uttarakhand,Rudraprayag,2025-01,15.0,2085.0,12333.0,14418.0,901.125
Uttarakhand,Rudraprayag,2025-02,22.0,129.0,542.0,671.0,29.17391304347826
Uttarakhand,Rudraprayag,2025-03,25.0,92.0,465.0,557.0,21.423076923076923
Uttarakhand,Rudraprayag,2025-04,12.0,163.0,281.0,444.0,34.15384615384615
Uttarakhand,Rudraprayag,2025-05,13.0,70.0,276.0,346.0,24.714285714285715
Uttarakhand,Rudraprayag,2025-06,20.0,128.0,445.0,573.0,27.285714285714285
Uttarakhand,Rudraprayag,2025-07,13.0,95.0,280.0,375.0,26.785714285714285
Uttarakhand,Rudraprayag,2025-08,42.0,235.0,410.0,645.0,15.0
Uttarakhand,Rudraprayag,2025-09,39.0,158.0,596.0,754.0,18.85
Uttarakhand,Rudraprayag,2025-10,41.0,193.0,411.0,604.0,14.38095238095238
Uttarakhand,Rudraprayag,2025-11,22.0,177.0,640.0,817.0,35.52173913043478
Uttarakhand,Rudraprayag,2025-12,16.0,166.0,626.0,792.0,46.588235294117645
Uttarakhand,Rudraprayag,NaT,659.0,1825.0,6359.0,8184.0,12.4
Uttarakhand,Tehri Garhwal,2025-01,44.0,6464.0,26227.0,32691.0,726.4666666666667
Uttarakhand,Tehri Garhwal,2025-02,75.0,443.0,1529.0,1972.0,25.94736842105263
Uttarakhand,Tehri Garhwal,2025-03,59.0,323.0,1413.0,1736.0,28.933333333333334
Uttarakhand,Tehri Garhwal,2025-04,34.0,436.0,996.0,1432.0,40.91428571428571
Uttarakhand,Tehri Garhwal,2025-05,92.0,533.0,790.0,1323.0,14.225806451612904
Uttarakhand,Tehri Garhwal,2025-06,66.0,418.0,995.0,1413.0,21.08955223880597
Uttarakhand,Tehri Garhwal,2025-07,55.0,337.0,679.0,1016.0,18.142857142857142
Uttarakhand,Tehri Garhwal,2025-08,101.0,602.0,1097.0,1699.0,16.65686274509804
Uttarakhand,Tehri Garhwal,2025-09,110.0,439.0,1387.0,1826.0,16.45045045045045
Uttarakhand,Tehri Garhwal,2025-10,104.0,643.0,1297.0,1940.0,18.476190476190474
Uttarakhand,Tehri Garhwal,2025-11,63.0,522.0,1409.0,1931.0,30.171875
Uttarakhand,Tehri Garhwal,2025-12,77.0,679.0,1673.0,2352.0,30.153846153846157
Uttarakhand,Tehri Garhwal,NaT,1842.0,6541.0,15816.0,22357.0,12.130765056972328
Uttarakhand,Udham Singh Nagar,2025-01,61.0,56457.0,60461.0,116918.0,1885.774193548387
Uttarakhand,Udham Singh Nagar,2025-02,172.0,1579.0,4888.0,6467.0,37.38150289017341
Uttarakhand,Udham Singh Nagar,2025-03,130.0,1319.0,4224.0,5543.0,42.31297709923664
Uttarakhand,Udham Singh Nagar,2025-04,84.0,1387.0,3107.0,4494.0,52.87058823529412
Uttarakhand,Udham Singh Nagar,2025-05,120.0,950.0,2197.0,3147.0,26.00826446280992
Uttarakhand,Udham Singh Nagar,2025-06,166.0,1343.0,2643.0,3986.0,23.868263473053894
Uttarakhand,Udham Singh Nagar,2025-07,70.0,817.0,2218.0,3035.0,42.74647887323944
Uttarakhand,Udham Singh Nagar,2025-08,205.0,1609.0,2769.0,4378.0,21.25242718446602
Uttarakhand,Udham Singh Nagar,2025-09,221.0,1360.0,4240.0,5600.0,25.225225225225227
Uttarakhand,Udham Singh Nagar,2025-10,245.0,1431.0,3446.0,4877.0,19.82520325203252
Uttarakhand,Udham Singh Nagar,2025-11,204.0,1500.0,4371.0,5871.0,28.639024390243904
Uttarakhand,Udham Singh Nagar,2025-12,164.0,1754.0,4494.0,6248.0,37.86666666666667
Uttarakhand,Udham Singh Nagar,NaT,4088.0,19348.0,40671.0,60019.0,14.67816091954023
Uttarakhand,Uttarkashi,2025-01,12.0,2634.0,12874.0,15508.0,1192.923076923077
Uttarakhand,Uttarkashi,2025-02,23.0,196.0,577.0,773.0,32.208333333333336
Uttarakhand,Uttarkashi,2025-03,28.0,158.0,525.0,683.0,23.55172413793104
Uttarakhand,Uttarkashi,2025-04,13.0,223.0,387.0,610.0,43.57142857142857
Uttarakhand,Uttarkashi,2025-05,35.0,133.0,270.0,403.0,11.194444444444445
Uttarakhand,Uttarkashi,2025-06,25.0,178.0,389.0,567.0,21.807692307692307
Uttarakhand,Uttarkashi,2025-07,7.0,72.0,252.0,324.0,40.5
Uttarakhand,Uttarkashi,2025-08,37.0,287.0,307.0,594.0,15.63157894736842
Uttarakhand,Uttarkashi,2025-09,31.0,192.0,468.0,660.0,20.625
Uttarakhand,Uttarkashi,2025-10,30.0,205.0,481.0,686.0,22.12903225806452
Uttarakhand,Uttarkashi,2025-11,23.0,274.0,613.0,887.0,36.958333333333336
Uttarakhand,Uttarkashi,2025-12,28.0,240.0,611.0,851.0,29.344827586206897
Uttarakhand,Uttarkashi,NaT,814.0,2871.0,6055.0,8926.0,10.952147239263804
Uttarakhand,Almora,NaT,0.0,0.0,1.0,1.0,1.0
Uttarakhand,Garhwal,2025-05,0.0,0.0,1.0,1.0,1.0
Uttarakhand,Tehri Garhwal,NaT,0.0,1.0,0.0,1.0,1.0
Uttarakhand,Udham Singh Nagar *,NaT,0.0,2.0,0.0,2.0,2.0
West Bengal,Hooghly,2025-01,1.0,4.0,1.0,5.0,2.5
West Bengal,Hooghly,2025-02,0.0,4.0,0.0,4.0,4.0
West Bengal,Hooghly,2025-03,0.0,8.0,1.0,9.0,9.0
West Bengal,Hooghly,2025-04,1.0,3.0,1.0,4.0,2.0
West Bengal,Hooghly,2025-05,1.0,2.0,0.0,2.0,1.0
West Bengal,Hooghly,2025-06,0.0,3.0,0.0,3.0,3.0
West Bengal,Hooghly,2025-07,1.0,1.0,1.0,2.0,1.0
West Bengal,Hooghly,2025-08,2.0,1.0,0.0,1.0,0.3333333333333333
West Bengal,Hooghly,2025-09,1.0,1.0,0.0,1.0,0.5
West Bengal,Hooghly,2025-10,1.0,1.0,0.0,1.0,0.5
West Bengal,Hooghly,2025-11,1.0,2.0,1.0,3.0,1.5
West Bengal,Hooghly,2025-12,1.0,4.0,0.0,4.0,2.0
West Bengal,Hooghly,NaT,5.0,46.0,19.0,65.0,10.833333333333334
West Bengal,Hooghly,2025-01,0.0,2.0,0.0,2.0,2.0
West Bengal,Hooghly,2025-02,0.0,3.0,3.0,6.0,6.0
West Bengal,Hooghly,2025-03,0.0,6.0,2.0,8.0,8.0
West Bengal,Hooghly,2025-04,0.0,2.0,0.0,2.0,2.0
West Bengal,Hooghly,2025-05,0.0,4.0,1.0,5.0,5.0
West Bengal,Hooghly,2025-06,0.0,5.0,1.0,6.0,6.0
West Bengal,Hooghly,2025-07,0.0,0.0,1.0,1.0,1.0
West Bengal,Hooghly,2025-08,0.0,5.0,3.0,8.0,8.0
West Bengal,Hooghly,2025-09,0.0,1.0,1.0,2.0,2.0
West Bengal,Hooghly,2025-10,0.0,1.0,2.0,3.0,3.0
West Bengal,Hooghly,2025-11,0.0,1.0,1.0,2.0,2.0
West Bengal,Hooghly,2025-12,0.0,5.0,4.0,9.0,9.0
West Bengal,Hooghly,NaT,6.0,35.0,13.0,48.0,6.857142857142857
West Bengal,Howrah,2025-01,0.0,3.0,0.0,3.0,3.0
West Bengal,Howrah,2025-03,1.0,2.0,2.0,4.0,2.0
West Bengal,Howrah,2025-04,0.0,3.0,2.0,5.0,5.0
West Bengal,Howrah,2025-05,0.0,1.0,1.0,2.0,2.0
West Bengal,Howrah,2025-06,0.0,3.0,1.0,4.0,4.0
West Bengal,Howrah,2025-07,0.0,3.0,1.0,4.0,4.0
West Bengal,Howrah,2025-08,0.0,2.0,2.0,4.0,4.0
West Bengal,Howrah,2025-09,0.0,1.0,0.0,1.0,1.0
West Bengal,Howrah,2025-11,2.0,1.0,1.0,2.0,0.6666666666666666
West Bengal,Howrah,2025-12,0.0,2.0,1.0,3.0,3.0
West Bengal,Howrah,NaT,1.0,17.0,6.0,23.0,11.5
West Bengal,South 24 Parganas,2025-01,0.0,2.0,0.0,2.0,2.0
West Bengal,South 24 Parganas,2025-02,0.0,0.0,1.0,1.0,1.0
West Bengal,South 24 Parganas,2025-03,0.0,2.0,0.0,2.0,2.0
West Bengal,South 24 Parganas,2025-04,0.0,1.0,0.0,1.0,1.0
West Bengal,South 24 Parganas,NaT,0.0,6.0,0.0,6.0,6.0
West Bengal,24 Paraganas North,2025-01,6147.0,0.0,0.0,0.0,0.0
West Bengal,24 Paraganas South,2025-01,490.0,0.0,0.0,0.0,0.0
West Bengal,Alipurduar,2025-01,2608.0,1932.0,5041.0,6973.0,2.672671521655807
West Bengal,Alipurduar,2025-02,40.0,239.0,104.0,343.0,8.365853658536585
West Bengal,Alipurduar,2025-03,24.0,230.0,104.0,334.0,13.36
West Bengal,Alipurduar,2025-04,14.0,304.0,115.0,419.0,27.933333333333334
West Bengal,Alipurduar,2025-05,23.0,166.0,96.0,262.0,10.916666666666666
West Bengal,Alipurduar,2025-06,30.0,273.0,83.0,356.0,11.483870967741936
West Bengal,Alipurduar,2025-07,14.0,155.0,55.0,210.0,14.0
West Bengal,Alipurduar,2025-08,34.0,446.0,137.0,583.0,16.65714285714286
West Bengal,Alipurduar,2025-09,51.0,223.0,118.0,341.0,6.557692307692308
West Bengal,Alipurduar,2025-10,46.0,259.0,119.0,378.0,8.042553191489361
West Bengal,Alipurduar,2025-11,27.0,291.0,130.0,421.0,15.035714285714286
West Bengal,Alipurduar,2025-12,41.0,349.0,131.0,480.0,11.428571428571429
West Bengal,Alipurduar,NaT,705.0,3357.0,1275.0,4632.0,6.5609065155807365
West Bengal,Bally Jagachha,2025-11,0.0,0.0,1.0,1.0,1.0
West Bengal,Bally Jagachha,NaT,0.0,1.0,4.0,5.0,5.0
West Bengal,Bankura,2025-01,222.0,22639.0,65535.0,88174.0,395.3991031390135
West Bengal,Bankura,2025-02,548.0,3816.0,1847.0,5663.0,10.31511839708561
West Bengal,Bankura,2025-03,374.0,3541.0,1955.0,5496.0,14.656
West Bengal,Bankura,2025-04,222.0,5897.0,2092.0,7989.0,35.82511210762332
West Bengal,Bankura,2025-05,322.0,2473.0,1273.0,3746.0,11.597523219814242
West Bengal,Bankura,2025-06,345.0,5137.0,1509.0,6646.0,19.20809248554913
West Bengal,Bankura,2025-07,281.0,2513.0,1261.0,3774.0,13.382978723404255
West Bengal,Bankura,2025-08,376.0,5724.0,2002.0,7726.0,20.49336870026525
West Bengal,Bankura,2025-09,432.0,2857.0,1682.0,4539.0,10.482678983833718
West Bengal,Bankura,2025-10,446.0,3942.0,1602.0,5544.0,12.40268456375839
West Bengal,Bankura,2025-11,293.0,3745.0,1778.0,5523.0,18.785714285714285
West Bengal,Bankura,2025-12,361.0,4453.0,2460.0,6913.0,19.096685082872927
West Bengal,Bankura,NaT,6804.0,44746.0,21128.0,65874.0,9.680235121234386
West Bengal,Barddhaman,2025-01,363.0,20624.0,112042.0,132666.0,364.467032967033
West Bengal,Barddhaman,2025-02,795.0,4623.0,3240.0,7863.0,9.878140703517587
West Bengal,Barddhaman,2025-03,523.0,3785.0,3165.0,6950.0,13.263358778625957
West Bengal,Barddhaman,2025-04,388.0,5949.0,3642.0,9591.0,24.65552699228792
West Bengal,Barddhaman,2025-05,384.0,2986.0,2233.0,5219.0,13.555844155844156
West Bengal,Barddhaman,2025-06,472.0,5234.0,2269.0,7503.0,15.862579281183931
West Bengal,Barddhaman,2025-07,245.0,2399.0,1642.0,4041.0,16.426829268292682
West Bengal,Barddhaman,2025-08,550.0,6846.0,3049.0,9895.0,17.95825771324864
West Bengal,Barddhaman,2025-09,653.0,4298.0,2524.0,6822.0,10.431192660550458
West Bengal,Barddhaman,2025-10,680.0,5383.0,2637.0,8020.0,11.776798825256977
West Bengal,Barddhaman,2025-11,474.0,4850.0,2788.0,7638.0,16.08
West Bengal,Barddhaman,2025-12,401.0,5862.0,3722.0,9584.0,23.8407960199005
West Bengal,Barddhaman,NaT,9577.0,55278.0,34818.0,90096.0,9.40655669242013
West Bengal,Bardhaman,2025-01,48.0,837.0,6466.0,7303.0,149.0408163265306
West Bengal,Bardhaman,2025-02,90.0,748.0,327.0,1075.0,11.813186813186814
West Bengal,Bardhaman,2025-03,55.0,626.0,346.0,972.0,17.357142857142858
West Bengal,Bardhaman,2025-04,40.0,861.0,372.0,1233.0,30.07317073170732
